username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
magdaspeaks;2016-10-16 20:21;3;7;"@ChrisVanHollen speaking on the importance of grassroots movements #1MillionStrong @Maryland_First pic.twitter.com/3lku4leQbY";;@ChrisVanHollen @Maryland_First;#1MillionStrong;"787720090234023936";https://twitter.com/magdaspeaks/status/787720090234023936
Snagz13;2016-10-16 05:24;0;0;"@ChrisVanHollen was in Congress while Walter Reed Medical Center neglected our soldiers. What did he do to help prevent it?";;@ChrisVanHollen;;"787494312758145024";https://twitter.com/Snagz13/status/787494312758145024
Snagz13;2016-10-16 05:20;0;0;"" @ChrisVanHollen is a tireless leader for veterans?" Yeah... until he votes for the next president's war.";;@ChrisVanHollen;;"787493384072077312";https://twitter.com/Snagz13/status/787493384072077312
ProChoiceMD;2016-10-16 03:00;0;1;"Great to see @ChrisVanHollen giving out awards at our #mdchocolategala pic.twitter.com/5O8Zj4BbTD";;@ChrisVanHollen;#mdchocolategala;"787458283632197632";https://twitter.com/ProChoiceMD/status/787458283632197632
GirlsColoring;2016-10-16 02:52;0;1;"Got 2 meet @DelMaryW @ChrisVanHollen ! Thx for ur service to MD! #Vote2016 Public servants color 2! pic.twitter.com/EmnxEjk0WO";;@DelMaryW @ChrisVanHollen;#Vote2016;"787456148685279232";https://twitter.com/GirlsColoring/status/787456148685279232
shauntiadeborah;2016-10-16 01:13;2;1;"Nice meeting Democratic Senate nominee @ChrisVanHollen tonight. VERY confident he will follow Senator @SenatorBarb 's footsteps. #socialwork";;@ChrisVanHollen @SenatorBarb;#socialwork;"787431266371022848";https://twitter.com/shauntiadeborah/status/787431266371022848
BlairPollsters;2016-10-15 20:56;0;0;"@ChrisVanHollen Check out our election model made by Blair HS statisticians: http:// freshpollsofblair.wordpress.com";;@ChrisVanHollen;;"787366554526703617";https://twitter.com/BlairPollsters/status/787366554526703617
georgesiemensq;2016-10-15 20:44;0;0;"It is Basic Management 101 that if you reward failure you are going ... #ChrisVanHollen #quotes https:// openquotes.github.io/authors/chris- van-hollen-quotes/#317dd624 …";;;#ChrisVanHollen #quotes #317dd624;"787363451211571200";https://twitter.com/georgesiemensq/status/787363451211571200
kuchipatchi93;2016-10-15 19:57;4;5;"Lovely day knocking on doors with @ChrisVanHollen @Maryland_First @3mmy_J #marylandfirst #thanksamillion #chrisvanhollen pic.twitter.com/KqeuBspTGa";;@ChrisVanHollen @Maryland_First @3mmy_J;#marylandfirst #thanksamillion #chrisvanhollen;"787351753863954441";https://twitter.com/kuchipatchi93/status/787351753863954441
3mmy_J;2016-10-15 18:50;5;7;"We're ready to go knock on some doors with the great @ChrisVanHollen @Maryland_First #thanksamillion #marylandfirst #cvh pic.twitter.com/VniGKDvtRA";;@ChrisVanHollen @Maryland_First;#thanksamillion #marylandfirst #cvh;"787334921102757888";https://twitter.com/3mmy_J/status/787334921102757888
3mmy_J;2016-10-15 18:22;0;5;"Such a great day to be in the Hagerstown office with @ChrisVanHollen @Maryland_First #marylandfirst pic.twitter.com/A68zwV1DSP";;@ChrisVanHollen @Maryland_First;#marylandfirst;"787327786998456320";https://twitter.com/3mmy_J/status/787327786998456320
hondowiczdavid;2016-10-15 17:03;0;1;"Just saw large @ChrisVanHollen sign in farm field on southbound MD 12 in Worcester County. Refreshing after all the GOP signs on Kent Island";;@ChrisVanHollen;;"787307845859540992";https://twitter.com/hondowiczdavid/status/787307845859540992
