username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
JerryMoran;2016-10-15 20:21;4;21;"Honored to speak this morning at the #Eisenhower Pilgrimage held every October at the @IkeLibrary in Abilene to honor our 34th president. pic.twitter.com/OIdSbiOLtL";;@IkeLibrary;#Eisenhower;"787357718252093440";https://twitter.com/JerryMoran/status/787357718252093440
HonestOpp;2016-10-15 17:12;0;1;"GOP SICKNESS @JohnnyIsakson @SENRonJohnson @SENATORTIMSCOTT @MarkKirk @jameslankford @SenMikeLee @teamMcCain @JerryMoran @lisamurkowski https:// twitter.com/WesSmith123/st atus/787269229036863488 …";;@JohnnyIsakson @SENRonJohnson @SENATORTIMSCOTT @MarkKirk @jameslankford @SenMikeLee @teamMcCain @JerryMoran @lisamurkowski;;"787310220661972993";https://twitter.com/HonestOpp/status/787310220661972993
DrumDrumG;2016-10-15 17:10;0;0;"@JerryMoran @KansasGOP Your values and judgement are suspect when you blindly support the unsupportable. #deplorable";;@JerryMoran @KansasGOP;#deplorable;"787309585543467008";https://twitter.com/DrumDrumG/status/787309585543467008
DrumDrumG;2016-10-15 17:00;0;0;"@JerryMoran @KansasGOP U should know that I am a Republican but I will NOT be voting for U this time specifically because U endorsed Trump.";;@JerryMoran @KansasGOP;;"787307138951426048";https://twitter.com/DrumDrumG/status/787307138951426048
JerryMoran;2016-10-15 16:32;7;4;"Interested in a spring ’17 internship in DC, Manhattan or Olathe? Deadline is Oct. 28. http://www. moran.senate.gov/public/index.c fm/internships … https://www. youtube.com/watch?v=5yN3un PTjFA …";;;;"787299994743123968";https://twitter.com/JerryMoran/status/787299994743123968
andyhuckaba;2016-10-15 15:30;1;1;"The latest The Kansas Republicans Daily! http:// paper.li/andyhuckaba/ka nsas-republicans?edition_id=862a96d0-92db-11e6-ab6f-002590a5ba2d … Thanks to @JerryMoran @kristey4rep77 @bghsa #ksleg #zika";;@JerryMoran @kristey4rep77 @bghsa;#ksleg #zika;"787284492880838662";https://twitter.com/andyhuckaba/status/787284492880838662
pestymegal;2016-10-15 14:16;0;0;"@JerryMoran Trump supporters like yourself.";;@JerryMoran;;"787265807189291008";https://twitter.com/pestymegal/status/787265807189291008
baumsche;2016-10-15 06:59;0;0;"My Fellow Republicans... https:// youtu.be/0XNi4S3uvnE via @YouTube @Reince @jerrymoran @jasoninthehouse";;@YouTube @Reince @jerrymoran @jasoninthehouse;;"787155861835612160";https://twitter.com/baumsche/status/787155861835612160
KSRestaurant;2016-10-15 06:38;2;2;"Thank you to Adam Mills and the @KSRestaurant members for being part of the discussion and thanking @JerryMoran for his time and support. https:// twitter.com/RestaurantsAct /status/787042829965094912 …";;@KSRestaurant @JerryMoran;;"787150547048554496";https://twitter.com/KSRestaurant/status/787150547048554496
ajowilk;2016-10-15 05:16;0;2;"i'm running for US senate someday @JerryMoran and @PatRoberts better start campaigning now";;@JerryMoran @PatRoberts;;"787129941078839297";https://twitter.com/ajowilk/status/787129941078839297
DMStevens;2016-10-15 03:46;1;0;"@JerryMoran Please take me off your Unity Make Kansas Great Again list. Please do not associate me in any way with that campaign.";;@JerryMoran;;"787107303245787136";https://twitter.com/DMStevens/status/787107303245787136
DMStevens;2016-10-15 03:39;0;4;"@JerryMoran Thanks for calling it terrorism. Please disavow Trump. His vitriol is the source of this. We are better than that in Kansas.";;@JerryMoran;;"787105643786371072";https://twitter.com/DMStevens/status/787105643786371072
JerryMoran;2016-10-15 03:31;13;52;"Shocked to learn of terrorism plot in #GardenCity . My gratitude to our law enforcement officials who prevented the loss of innocent life.";;;#GardenCity;"787103649432375296";https://twitter.com/JerryMoran/status/787103649432375296
LCellini;2016-10-14 23:54;0;0;"cc: #Senator @JerryMoran @GovSamBrownback @NSC44 RE: #Protection For U.S. Islamic Institutions After 'Militia Plan To Attack #Kansas Mosque";;@JerryMoran @GovSamBrownback @NSC44;#Senator #Protection #Kansas;"787049023706238976";https://twitter.com/LCellini/status/787049023706238976
aircapjayhawk;2016-10-14 23:45;0;0;"@SenPatRoberts @JerryMoran Ignoring the voice of the nation to empower Trump radicals. You are unfit to serve. https:// twitter.com/weneednine/sta tus/787006390468546561 …";;@SenPatRoberts @JerryMoran;;"787046739286994944";https://twitter.com/aircapjayhawk/status/787046739286994944
RestaurantsAct;2016-10-14 23:30;0;1;"Thanks to @JerryMoran and @RoyBlunt for joining @MOrestaurants for a restaurant roundtable @jackstackbbq ! pic.twitter.com/yDIscwtUMV";;@JerryMoran @RoyBlunt @MOrestaurants @jackstackbbq;;"787042829965094912";https://twitter.com/RestaurantsAct/status/787042829965094912
JerryMoran;2016-10-14 22:10;0;5;"Proud to see this Hutch native and fellow KU alum working to combat the #Zika virus. http:// bit.ly/2eeuoCe";;;#Zika;"787022797709139970";https://twitter.com/JerryMoran/status/787022797709139970
ElsieDarr;2016-10-14 21:53;0;0;"I criticize this guy for not doing anything but ask 4 ur vote and they put me on their list of supporters?! Get me off your list. @jerrymoran";;@jerrymoran;;"787018489311526912";https://twitter.com/ElsieDarr/status/787018489311526912
